scenario,age,sex,education,area,state,region,year,prjpropfinal
1,15,Male,e2,29,Bahia,Northeast,2030,0.4873317362692331
1,15,Male,e2,29,Bahia,Northeast,2035,0
1,15,Male,e2,29,Bahia,Northeast,2040,0
1,15,Male,e2,29,Bahia,Northeast,2045,0
1,15,Male,e2,29,Bahia,Northeast,2050,0
1,15,Male,e2,29,Bahia,Northeast,2055,0
1,15,Male,e2,29,Bahia,Northeast,2060,0
1,15,Male,e2,31,Minas Gerais,Southeast,2010,9.07498152590417
1,15,Male,e2,31,Minas Gerais,Southeast,2015,7.573090579833226
1,15,Male,e2,31,Minas Gerais,Southeast,2020,3.2837293414776174
1,15,Male,e2,31,Minas Gerais,Southeast,2025,0.40948091503121015
1,15,Male,e2,31,Minas Gerais,Southeast,2030,0.20481282442035914
1,15,Male,e2,31,Minas Gerais,Southeast,2035,0
1,15,Male,e2,31,Minas Gerais,Southeast,2040,0
1,15,Male,e2,31,Minas Gerais,Southeast,2045,0
1,15,Male,e2,31,Minas Gerais,Southeast,2050,0
1,15,Male,e2,31,Minas Gerais,Southeast,2055,0
1,15,Male,e2,31,Minas Gerais,Southeast,2060,0
1,15,Male,e2,32,Espírito Santo,Southeast,2010,8.846547958792499
1,15,Male,e2,32,Espírito Santo,Southeast,2015,7.3339161062142555
1,15,Male,e2,32,Espírito Santo,Southeast,2020,3.1308891555393066
1,15,Male,e2,32,Espírito Santo,Southeast,2025,0.3862294436598369
1,15,Male,e2,32,Espírito Santo,Southeast,2030,0.1929024409817616
1,15,Male,e2,32,Espírito Santo,Southeast,2035,0
1,15,Male,e2,32,Espírito Santo,Southeast,2040,0
1,15,Male,e2,32,Espírito Santo,Southeast,2045,0
1,15,Male,e2,32,Espírito Santo,Southeast,2050,0
1,15,Male,e2,32,Espírito Santo,Southeast,2055,0
1,15,Male,e2,32,Espírito Santo,Southeast,2060,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2010,10.152258588160757
1,15,Male,e2,33,Rio de Janeiro,Southeast,2015,8.48124000626997
1,15,Male,e2,33,Rio de Janeiro,Southeast,2020,3.69160257766865
1,15,Male,e2,33,Rio de Janeiro,Southeast,2025,0.4614938213493905
1,15,Male,e2,33,Rio de Janeiro,Southeast,2030,0.2308674924713045
1,15,Male,e2,33,Rio de Janeiro,Southeast,2035,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2040,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2045,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2050,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2055,0
1,15,Male,e2,33,Rio de Janeiro,Southeast,2060,0
1,15,Male,e2,35,São Paulo,Southeast,2010,7.588644224766304
1,15,Male,e2,35,São Paulo,Southeast,2015,6.031580481619088
1,15,Male,e2,35,São Paulo,Southeast,2020,2.398050018871681
1,15,Male,e2,35,São Paulo,Southeast,2025,0.2814766382881659
1,15,Male,e2,35,São Paulo,Southeast,2030,0.14006272537711195
1,15,Male,e2,35,São Paulo,Southeast,2035,0
1,15,Male,e2,35,São Paulo,Southeast,2040,0
1,15,Male,e2,35,São Paulo,Southeast,2045,0
1,15,Male,e2,35,São Paulo,Southeast,2050,0
1,15,Male,e2,35,São Paulo,Southeast,2055,0
1,15,Male,e2,35,São Paulo,Southeast,2060,0
1,15,Male,e2,41,Paraná,South,2010,7.774869401624723
1,15,Male,e2,41,Paraná,South,2015,6.367677226437408
1,15,Male,e2,41,Paraná,South,2020,2.646932155801172
1,15,Male,e2,41,Paraná,South,2025,0.3207323915729643
1,15,Male,e2,41,Paraná,South,2030,0.1598884127699764
1,15,Male,e2,41,Paraná,South,2035,0
1,15,Male,e2,41,Paraná,South,2040,0
1,15,Male,e2,41,Paraná,South,2045,0
1,15,Male,e2,41,Paraná,South,2050,0
1,15,Male,e2,41,Paraná,South,2055,0
1,15,Male,e2,41,Paraná,South,2060,0
1,15,Male,e2,42,Santa Catarina,South,2010,7.112411884813003
1,15,Male,e2,42,Santa Catarina,South,2015,5.70589964702911
1,15,Male,e2,42,Santa Catarina,South,2020,2.289869831535231
1,15,Male,e2,42,Santa Catarina,South,2025,0.27081723273268443
1,15,Male,e2,42,Santa Catarina,South,2030,0.1347417081349746
1,15,Male,e2,42,Santa Catarina,South,2035,0
1,15,Male,e2,42,Santa Catarina,South,2040,0
1,15,Male,e2,42,Santa Catarina,South,2045,0
1,15,Male,e2,42,Santa Catarina,South,2050,0
1,15,Male,e2,42,Santa Catarina,South,2055,0
1,15,Male,e2,42,Santa Catarina,South,2060,0
1,15,Male,e2,43,Rio Grande do Sul,South,2010,8.105707162371411
1,15,Male,e2,43,Rio Grande do Sul,South,2015,6.706074680400484
1,15,Male,e2,43,Rio Grande do Sul,South,2020,2.8505969865001832
1,15,Male,e2,43,Rio Grande do Sul,South,2025,0.3505882873286262
1,15,Male,e2,43,Rio Grande do Sul,South,2030,0.1750798137254469
1,15,Male,e2,43,Rio Grande do Sul,South,2035,0
1,15,Male,e2,43,Rio Grande do Sul,South,2040,0
1,15,Male,e2,43,Rio Grande do Sul,South,2045,0
1,15,Male,e2,43,Rio Grande do Sul,South,2050,0
1,15,Male,e2,43,Rio Grande do Sul,South,2055,0
1,15,Male,e2,43,Rio Grande do Sul,South,2060,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2010,8.33391964455149
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2015,7.05080067506729
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2020,3.1169581462455134
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2025,0.3952042676805405
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2030,0.19781788307457027
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2035,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2040,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2045,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2050,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2055,0
1,15,Male,e2,50,Mato Grosso do Sul,Center-West,2060,0
1,15,Male,e2,51,Mato Grosso,Center-West,2010,10.047571708501708
1,15,Male,e2,51,Mato Grosso,Center-West,2015,8.317839330975618
1,15,Male,e2,51,Mato Grosso,Center-West,2020,3.5536774784675855
1,15,Male,e2,51,Mato Grosso,Center-West,2025,0.43838933218477044
1,15,Male,e2,51,Mato Grosso,Center-West,2030,0.21903089729245545
1,15,Male,e2,51,Mato Grosso,Center-West,2035,0
1,15,Male,e2,51,Mato Grosso,Center-West,2040,0
1,15,Male,e2,51,Mato Grosso,Center-West,2045,0
1,15,Male,e2,51,Mato Grosso,Center-West,2050,0
1,15,Male,e2,51,Mato Grosso,Center-West,2055,0
1,15,Male,e2,51,Mato Grosso,Center-West,2060,0
1,15,Male,e2,52,Goiás,Center-West,2010,8.68090314282676
1,15,Male,e2,52,Goiás,Center-West,2015,7.182113581640741
1,15,Male,e2,52,Goiás,Center-West,2020,3.058675779121676
1,15,Male,e2,52,Goiás,Center-West,2025,0.3765349170718467
1,15,Male,e2,52,Goiás,Center-West,2030,0.18807426480631484
1,15,Male,e2,52,Goiás,Center-West,2035,0
1,15,Male,e2,52,Goiás,Center-West,2040,0
1,15,Male,e2,52,Goiás,Center-West,2045,0
1,15,Male,e2,52,Goiás,Center-West,2050,0
1,15,Male,e2,52,Goiás,Center-West,2055,0
1,15,Male,e2,52,Goiás,Center-West,2060,0
1,15,Male,e2,53,Distrito Federal,Center-West,2010,7.74419149925226
1,15,Male,e2,53,Distrito Federal,Center-West,2015,6.210540926765232
1,15,Male,e2,53,Distrito Federal,Center-West,2020,2.494822817125753
1,15,Male,e2,53,Distrito Federal,Center-West,2025,0.2951652703994712
1,15,Male,e2,53,Distrito Federal,Center-West,2030,0.1468787403974064
1,15,Male,e2,53,Distrito Federal,Center-West,2035,0
1,15,Male,e2,53,Distrito Federal,Center-West,2040,0
1,15,Male,e2,53,Distrito Federal,Center-West,2045,0
1,15,Male,e2,53,Distrito Federal,Center-West,2050,0
1,15,Male,e2,53,Distrito Federal,Center-West,2055,0
1,15,Male,e2,53,Distrito Federal,Center-West,2060,0
1,15,Male,e3,11,Rondônia,North,2010,35.4073064262671
1,15,Male,e3,11,Rondônia,North,2015,27.51428662194052
1,15,Male,e3,11,Rondônia,North,2020,13.620080289847207
1,15,Male,e3,11,Rondônia,North,2025,1.3071946436730109
1,15,Male,e3,11,Rondônia,North,2030,0.3581498826084589
1,15,Male,e3,11,Rondônia,North,2035,0.1197363918270985
1,15,Male,e3,11,Rondônia,North,2040,0
1,15,Male,e3,11,Rondônia,North,2045,0
1,15,Male,e3,11,Rondônia,North,2050,0
1,15,Male,e3,11,Rondônia,North,2055,0
1,15,Male,e3,11,Rondônia,North,2060,0
1,15,Male,e3,12,Acre,North,2010,23.46541648972062
1,15,Male,e3,12,Acre,North,2015,18.13229828549619
1,15,Male,e3,12,Acre,North,2020,9.109944386753972
1,15,Male,e3,12,Acre,North,2025,0.880368653802984
1,15,Male,e3,12,Acre,North,2030,0.24187495357616837
1,15,Male,e3,12,Acre,North,2035,0.08102927755335806
1,15,Male,e3,12,Acre,North,2040,0
1,15,Male,e3,12,Acre,North,2045,0
1,15,Male,e3,12,Acre,North,2050,0
1,15,Male,e3,12,Acre,North,2055,0
1,15,Male,e3,12,Acre,North,2060,0
1,15,Male,e3,13,Amazonas,North,2010,34.005402108565626
1,15,Male,e3,13,Amazonas,North,2015,27.08104525596848
1,15,Male,e3,13,Amazonas,North,2020,14.324019779328399
1,15,Male,e3,13,Amazonas,North,2025,1.4550148799308615
1,15,Male,e3,13,Amazonas,North,2030,0.4012561530050649
1,15,Male,e3,13,Amazonas,North,2035,0.13453622730883594
1,15,Male,e3,13,Amazonas,North,2040,0
1,15,Male,e3,13,Amazonas,North,2045,0
1,15,Male,e3,13,Amazonas,North,2050,0
1,15,Male,e3,13,Amazonas,North,2055,0
1,15,Male,e3,13,Amazonas,North,2060,0
1,15,Male,e3,14,Roraima,North,2010,27.533971660376086
1,15,Male,e3,14,Roraima,North,2015,20.991101730144297
1,15,Male,e3,14,Roraima,North,2020,10.051598245666423
1,15,Male,e3,14,Roraima,North,2025,0.9385635184819163
1,15,Male,e3,14,Roraima,North,2030,0.25680193929951267
1,15,Male,e3,14,Roraima,North,2035,0.08578229590478977
1,15,Male,e3,14,Roraima,North,2040,0
1,15,Male,e3,14,Roraima,North,2045,0
1,15,Male,e3,14,Roraima,North,2050,0
1,15,Male,e3,14,Roraima,North,2055,0
1,15,Male,e3,14,Roraima,North,2060,0
1,15,Male,e3,15,Pará,North,2010,35.919817290895814
1,15,Male,e3,15,Pará,North,2015,29.03968731766015
1,15,Male,e3,15,Pará,North,2020,16.06388032438854
1,15,Male,e3,15,Pará,North,2025,1.699476193442617
1,15,Male,e3,15,Pará,North,2030,0.47023660353917035
1,15,Male,e3,15,Pará,North,2035,0.1581102612918682
1,15,Male,e3,15,Pará,North,2040,0
1,15,Male,e3,15,Pará,North,2045,0
1,15,Male,e3,15,Pará,North,2050,0
1,15,Male,e3,15,Pará,North,2055,0
1,15,Male,e3,15,Pará,North,2060,0
1,15,Male,e3,16,Amapá,North,2010,27.90485263998304
1,15,Male,e3,16,Amapá,North,2015,21.194656165403273
1,15,Male,e3,16,Amapá,North,2020,10.115121889521182
1,15,Male,e3,16,Amapá,North,2025,0.9400296122462546
1,15,Male,e3,16,Amapá,North,2030,0.25678417412357396
1,15,Male,e3,16,Amapá,North,2035,0.0858157638281195
1,15,Male,e3,16,Amapá,North,2040,0
1,15,Male,e3,16,Amapá,North,2045,0
1,15,Male,e3,16,Amapá,North,2050,0
1,15,Male,e3,16,Amapá,North,2055,0
1,15,Male,e3,16,Amapá,North,2060,0
1,15,Male,e3,17,Tocantins,North,2010,31.89642862152742
1,15,Male,e3,17,Tocantins,North,2015,24.375354091189084
1,15,Male,e3,17,Tocantins,North,2020,11.688807849036419
1,15,Male,e3,17,Tocantins,North,2025,1.0923886491956243
1,15,Male,e3,17,Tocantins,North,2030,0.2986151969770514
1,15,Male,e3,17,Tocantins,North,2035,0.09976040504553338
1,15,Male,e3,17,Tocantins,North,2040,0
1,15,Male,e3,17,Tocantins,North,2045,0
1,15,Male,e3,17,Tocantins,North,2050,0
1,15,Male,e3,17,Tocantins,North,2055,0
1,15,Male,e3,17,Tocantins,North,2060,0
1,15,Male,e3,21,Maranhão,Northeast,2010,35.33400679906008
1,15,Male,e3,21,Maranhão,Northeast,2015,28.004643069791378
1,15,Male,e3,21,Maranhão,Northeast,2020,14.622292359638495
1,15,Male,e3,21,Maranhão,Northeast,2025,1.4672425356910124
1,15,Male,e3,21,Maranhão,Northeast,2030,0.4039634208180014
1,15,Male,e3,21,Maranhão,Northeast,2035,0.1353851349146658
1,15,Male,e3,21,Maranhão,Northeast,2040,0
1,15,Male,e3,21,Maranhão,Northeast,2045,0
1,15,Male,e3,21,Maranhão,Northeast,2050,0
1,15,Male,e3,21,Maranhão,Northeast,2055,0
1,15,Male,e3,21,Maranhão,Northeast,2060,0
1,15,Male,e3,22,Piauí,Northeast,2010,35.88861479974373
1,15,Male,e3,22,Piauí,Northeast,2015,28.56873409069398
1,15,Male,e3,22,Piauí,Northeast,2020,15.108911022730885
1,15,Male,e3,22,Piauí,Northeast,2025,1.532515499182512
1,15,Male,e3,22,Piauí,Northeast,2030,0.4221669001556931
1,15,Male,e3,22,Piauí,Northeast,2035,0.14159665473051383
1,15,Male,e3,22,Piauí,Northeast,2040,0
1,15,Male,e3,22,Piauí,Northeast,2045,0
1,15,Male,e3,22,Piauí,Northeast,2050,0
1,15,Male,e3,22,Piauí,Northeast,2055,0
1,15,Male,e3,22,Piauí,Northeast,2060,0
1,15,Male,e3,23,Ceará,Northeast,2010,30.930509936430397
1,15,Male,e3,23,Ceará,Northeast,2015,23.638226057862326
1,15,Male,e3,23,Ceará,Northeast,2020,11.353704913914582
1,15,Male,e3,23,Ceará,Northeast,2025,1.0621682511905122
1,15,Male,e3,23,Ceará,Northeast,2030,0.29038749023803406
1,15,Male,e3,23,Ceará,Northeast,2035,0.09702213990711371
1,15,Male,e3,23,Ceará,Northeast,2040,0
1,15,Male,e3,23,Ceará,Northeast,2045,0
1,15,Male,e3,23,Ceará,Northeast,2050,0
1,15,Male,e3,23,Ceará,Northeast,2055,0
1,15,Male,e3,23,Ceará,Northeast,2060,0
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2010,35.74381705676299
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2015,28.04080107601794
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2020,14.192988019308064
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2025,1.387558569171486
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2030,0.38040636707934317
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2035,0.1272794328180773
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2040,0
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2045,0
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2050,0
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2055,0
1,15,Male,e3,24,Rio Grande do Norte,Northeast,2060,0
1,15,Male,e3,25,Paraíba,Northeast,2010,38.95861831304668
1,15,Male,e3,25,Paraíba,Northeast,2015,31.200132096297924
1,15,Male,e3,25,Paraíba,Northeast,2020,16.537958226029044
1,15,Male,e3,25,Paraíba,Northeast,2025,1.686619415305188
1,15,Male,e3,25,Paraíba,Northeast,2030,0.46409404910814306
1,15,Male,e3,25,Paraíba,Northeast,2035,0.15552110468364963
1,15,Male,e3,25,Paraíba,Northeast,2040,0
1,15,Male,e3,25,Paraíba,Northeast,2045,0
1,15,Male,e3,25,Paraíba,Northeast,2050,0
1,15,Male,e3,25,Paraíba,Northeast,2055,0
1,15,Male,e3,25,Paraíba,Northeast,2060,0
1,15,Male,e3,26,Pernambuco,Northeast,2010,36.083178275303084
1,15,Male,e3,26,Pernambuco,Northeast,2015,28.68518407917367
1,15,Male,e3,26,Pernambuco,Northeast,2020,15.044094920079091
1,15,Male,e3,26,Pernambuco,Northeast,2025,1.5166146394851596
1,15,Male,e3,26,Pernambuco,Northeast,2030,0.4172957723595387
1,15,Male,e3,26,Pernambuco,Northeast,2035,0.13984824102101925
1,15,Male,e3,26,Pernambuco,Northeast,2040,0
1,15,Male,e3,26,Pernambuco,Northeast,2045,0
1,15,Male,e3,26,Pernambuco,Northeast,2050,0
1,15,Male,e3,26,Pernambuco,Northeast,2055,0
1,15,Male,e3,26,Pernambuco,Northeast,2060,0
1,15,Male,e3,27,Alagoas,Northeast,2010,42.42917022560039
1,15,Male,e3,27,Alagoas,Northeast,2015,34.7977288654877
1,15,Male,e3,27,Alagoas,Northeast,2020,19.598276136456548
1,15,Male,e3,27,Alagoas,Northeast,2025,2.124077390709117
1,15,Male,e3,27,Alagoas,Northeast,2030,0.588637819030318
1,15,Male,e3,27,Alagoas,Northeast,2035,0.19779664811313533
1,15,Male,e3,27,Alagoas,Northeast,2040,0
1,15,Male,e3,27,Alagoas,Northeast,2045,0
1,15,Male,e3,27,Alagoas,Northeast,2050,0
1,15,Male,e3,27,Alagoas,Northeast,2055,0
1,15,Male,e3,27,Alagoas,Northeast,2060,0
1,15,Male,e3,28,Sergipe,Northeast,2010,40.070536821111496
1,15,Male,e3,28,Sergipe,Northeast,2015,32.4670115893072
1,15,Male,e3,28,Sergipe,Northeast,2020,17.783790890826012
1,15,Male,e3,28,Sergipe,Northeast,2025,1.8703917359472737
1,15,Male,e3,28,Sergipe,Northeast,2030,0.5164802164509372
1,15,Male,e3,28,Sergipe,Northeast,2035,0.17337789058277
1,15,Male,e3,28,Sergipe,Northeast,2040,0
1,15,Male,e3,28,Sergipe,Northeast,2045,0
1,15,Male,e3,28,Sergipe,Northeast,2050,0
1,15,Male,e3,28,Sergipe,Northeast,2055,0
1,15,Male,e3,28,Sergipe,Northeast,2060,0
1,15,Male,e3,29,Bahia,Northeast,2010,39.97768481678534
1,15,Male,e3,29,Bahia,Northeast,2015,32.31463980261176
1,15,Male,e3,29,Bahia,Northeast,2020,17.60246694751239
1,15,Male,e3,29,Bahia,Northeast,2025,1.8410130236844993
1,15,Male,e3,29,Bahia,Northeast,2030,0.5084914140462781
1,15,Male,e3,29,Bahia,Northeast,2035,0.1706626941651151
1,15,Male,e3,29,Bahia,Northeast,2040,0
1,15,Male,e3,29,Bahia,Northeast,2045,0
1,15,Male,e3,29,Bahia,Northeast,2050,0
1,15,Male,e3,29,Bahia,Northeast,2055,0
1,15,Male,e3,29,Bahia,Northeast,2060,0
1,15,Male,e3,31,Minas Gerais,Southeast,2010,28.84758692210892
1,15,Male,e3,31,Minas Gerais,Southeast,2015,21.723441747519665
1,15,Male,e3,31,Minas Gerais,Southeast,2020,10.131321972801684
1,15,Male,e3,31,Minas Gerais,Southeast,2025,0.9264753204933833
1,15,Male,e3,31,Minas Gerais,Southeast,2030,0.25276439713241833
1,15,Male,e3,31,Minas Gerais,Southeast,2035,0.0843852271757992
1,15,Male,e3,31,Minas Gerais,Southeast,2040,0
1,15,Male,e3,31,Minas Gerais,Southeast,2045,0
1,15,Male,e3,31,Minas Gerais,Southeast,2050,0
1,15,Male,e3,31,Minas Gerais,Southeast,2055,0
1,15,Male,e3,31,Minas Gerais,Southeast,2060,0
1,15,Male,e3,32,Espírito Santo,Southeast,2010,28.1007743100651
1,15,Male,e3,32,Espírito Santo,Southeast,2015,21.02190793333908
1,15,Male,e3,32,Espírito Santo,Southeast,2020,9.652663484446284
1,15,Male,e3,32,Espírito Santo,Southeast,2025,0.8732252359091132
1,15,Male,e3,32,Espírito Santo,Southeast,2030,0.2378905487383139
1,15,Male,e3,32,Espírito Santo,Southeast,2035,0.07936961710649519
1,15,Male,e3,32,Espírito Santo,Southeast,2040,0
1,15,Male,e3,32,Espírito Santo,Southeast,2045,0
1,15,Male,e3,32,Espírito Santo,Southeast,2050,0
1,15,Male,e3,32,Espírito Santo,Southeast,2055,0
1,15,Male,e3,32,Espírito Santo,Southeast,2060,0
1,15,Male,e3,33,Rio de Janeiro,Southeast,2010,28.210817951075864
1,15,Male,e3,33,Rio de Janeiro,Southeast,2015,21.26689573340291
1,15,Male,e3,33,Rio de Janeiro,Southeast,2020,9.956414546010993
1,15,Male,e3,33,Rio de Janeiro,Southeast,2025,0.9127573673882905
1,15,Male,e3,33,Rio de Janeiro,Southeast,2030,0.24906391323347893
1,15,Male,e3,33,Rio de Janeiro,Southeast,2035,0.08316652810180937
1,15,Male,e3,33,Rio de Janeiro,Southeast,2040,0
1,15,Male,e3,33,Rio de Janeiro,Southeast,2045,0
1,15,Male,e3,33,Rio de Janeiro,Southeast,2050,0
1,15,Male,e3,33,Rio de Janeiro,Southeast,2055,0
1,15,Male,e3,33,Rio de Janeiro,Southeast,2060,0
1,15,Male,e3,35,São Paulo,Southeast,2010,18.154044617333764
1,15,Male,e3,35,São Paulo,Southeast,2015,13.020632294741
1,15,Male,e3,35,São Paulo,Southeast,2020,5.568041535546385
1,15,Male,e3,35,São Paulo,Southeast,2025,0.4792785696808469
1,15,Male,e3,35,São Paulo,Southeast,2030,0.13008487168228944
1,15,Male,e3,35,São Paulo,Southeast,2035,0.043338689895381324
1,15,Male,e3,35,São Paulo,Southeast,2040,0
1,15,Male,e3,35,São Paulo,Southeast,2045,0
1,15,Male,e3,35,São Paulo,Southeast,2050,0
1,15,Male,e3,35,São Paulo,Southeast,2055,0
1,15,Male,e3,35,São Paulo,Southeast,2060,0
1,15,Male,e3,41,Paraná,South,2010,26.3255336766341
1,15,Male,e3,41,Paraná,South,2015,19.45614811873532
1,15,Male,e3,41,Paraná,South,2020,8.698851442937883
1,15,Male,e3,41,Paraná,South,2025,0.7729712712201131
1,15,Male,e3,41,Paraná,South,2030,0.21018227415990218
1,15,Male,e3,41,Paraná,South,2035,0.07005624048696134
1,15,Male,e3,41,Paraná,South,2040,0
1,15,Male,e3,41,Paraná,South,2045,0
1,15,Male,e3,41,Paraná,South,2050,0
1,15,Male,e3,41,Paraná,South,2055,0
1,15,Male,e3,41,Paraná,South,2060,0
1,15,Male,e3,42,Santa Catarina,South,2010,21.946094764796662
1,15,Male,e3,42,Santa Catarina,South,2015,15.8875240773155
1,15,Male,e3,42,Santa Catarina,South,2020,6.857821383573495
1,15,Male,e3,42,Santa Catarina,South,2025,0.5947755348382016
1,15,Male,e3,42,Santa Catarina,South,2030,0.16141259290493967
1,15,Male,e3,42,Santa Catarina,South,2035,0.053763859751522626
1,15,Male,e3,42,Santa Catarina,South,2040,0
1,15,Male,e3,42,Santa Catarina,South,2045,0
1,15,Male,e3,42,Santa Catarina,South,2050,0
1,15,Male,e3,42,Santa Catarina,South,2055,0
1,15,Male,e3,42,Santa Catarina,South,2060,0
1,15,Male,e3,43,Rio Grande do Sul,South,2010,28.084399510690073
1,15,Male,e3,43,Rio Grande do Sul,South,2015,20.966906547271794
1,15,Male,e3,43,Rio Grande do Sul,South,2020,9.586168911615058
1,15,Male,e3,43,Rio Grande do Sul,South,2025,0.864585772114934
1,15,Male,e3,43,Rio Grande do Sul,South,2030,0.23550781472575957
1,15,Male,e3,43,Rio Grande do Sul,South,2035,0.07856465836949098
1,15,Male,e3,43,Rio Grande do Sul,South,2040,0
1,15,Male,e3,43,Rio Grande do Sul,South,2045,0
1,15,Male,e3,43,Rio Grande do Sul,South,2050,0
1,15,Male,e3,43,Rio Grande do Sul,South,2055,0
1,15,Male,e3,43,Rio Grande do Sul,South,2060,0
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2010,33.476293736205534
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2015,25.557492379660122
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2020,12.152176111315189
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2025,1.1299159413353876
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2030,0.3084953522376087
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2035,0.10299021421221881
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2040,0
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2045,0
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2050,0
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2055,0
1,15,Male,e3,50,Mato Grosso do Sul,Center-West,2060,0
1,15,Male,e3,51,Mato Grosso,Center-West,2010,25.914415887316547
1,15,Male,e3,51,Mato Grosso,Center-West,2015,19.3589847806675
1,15,Male,e3,51,Mato Grosso,Center-West,2020,8.89597067559216
1,15,Male,e3,51,Mato Grosso,Center-West,2025,0.8047791869994246
1,15,Male,e3,51,Mato Grosso,Center-West,2030,0.21932124692447322
1,15,Male,e3,51,Mato Grosso,Center-West,2035,0.0731868689840413
1,15,Male,e3,51,Mato Grosso,Center-West,2040,0
1,15,Male,e3,51,Mato Grosso,Center-West,2045,0
1,15,Male,e3,51,Mato Grosso,Center-West,2050,0
1,15,Male,e3,51,Mato Grosso,Center-West,2055,0
1,15,Male,e3,51,Mato Grosso,Center-West,2060,0
1,15,Male,e3,52,Goiás,Center-West,2010,27.43899497400462
1,15,Male,e3,52,Goiás,Center-West,2015,20.485534500221718
1,15,Male,e3,52,Goiás,Center-West,2020,9.383649042908722
1,15,Male,e3,52,Goiás,Center-West,2025,0.8471201147792818
1,15,Male,e3,52,Goiás,Center-West,2030,0.23079568053496946
1,15,Male,e3,52,Goiás,Center-West,2035,0.07700531286371871
1,15,Male,e3,52,Goiás,Center-West,2040,0
1,15,Male,e3,52,Goiás,Center-West,2045,0
1,15,Male,e3,52,Goiás,Center-West,2050,0
1,15,Male,e3,52,Goiás,Center-West,2055,0
1,15,Male,e3,52,Goiás,Center-West,2060,0
1,15,Male,e3,53,Distrito Federal,Center-West,2010,20.996339057113993
1,15,Male,e3,53,Distrito Federal,Center-West,2015,15.19457870389243
1,15,Male,e3,53,Distrito Federal,Center-West,2020,6.565113274245204
1,15,Male,e3,53,Distrito Federal,Center-West,2025,0.5695989747630175
1,15,Male,e3,53,Distrito Federal,Center-West,2030,0.1546042567300799
1,15,Male,e3,53,Distrito Federal,Center-West,2035,0.05150109498569472
1,15,Male,e3,53,Distrito Federal,Center-West,2040,0
1,15,Male,e3,53,Distrito Federal,Center-West,2045,0
1,15,Male,e3,53,Distrito Federal,Center-West,2050,0
1,15,Male,e3,53,Distrito Federal,Center-West,2055,0
1,15,Male,e3,53,Distrito Federal,Center-West,2060,0
1,15,Male,e4,11,Rondônia,North,2010,41.19938938659156
1,15,Male,e4,11,Rondônia,North,2015,47.513675502578735
1,15,Male,e4,11,Rondônia,North,2020,57.1778685512864
