region,Time,sex,edu,agest,asfr
23,2020,f,e3,30,61.73808274983407
24,2020,f,e3,30,54.75738484545097
25,2020,f,e3,30,54.318411397356925
26,2020,f,e3,30,51.90609448302883
27,2020,f,e3,30,43.95399144658876
28,2020,f,e3,30,61.96392448687057
29,2020,f,e3,30,51.48307036052796
31,2020,f,e3,30,56.882257124943706
32,2020,f,e3,30,66.23901535190757
33,2020,f,e3,30,63.99695974569583
35,2020,f,e3,30,68.89489217048975
41,2020,f,e3,30,62.1522140500443
42,2020,f,e3,30,71.01521586041261
43,2020,f,e3,30,72.04465661439467
50,2020,f,e3,30,73.64714662976301
51,2020,f,e3,30,50.70066460849108
52,2020,f,e3,30,52.803054579227386
53,2020,f,e3,30,71.11586881176247
11,2025,f,e3,30,32.92522536580519
12,2025,f,e3,30,81.93681858685247
13,2025,f,e3,30,76.30194464538694
14,2025,f,e3,30,73.90403215632341
15,2025,f,e3,30,42.88819434194082
16,2025,f,e3,30,104.31530240922297
17,2025,f,e3,30,47.24889674259316
21,2025,f,e3,30,46.31497736108358
22,2025,f,e3,30,45.8294750019188
23,2025,f,e3,30,61.73808274983407
24,2025,f,e3,30,54.75738484545097
25,2025,f,e3,30,54.318411397356925
26,2025,f,e3,30,51.90609448302883
27,2025,f,e3,30,43.95399144658876
28,2025,f,e3,30,61.96392448687057
29,2025,f,e3,30,51.48307036052796
31,2025,f,e3,30,56.882257124943706
32,2025,f,e3,30,66.23901535190757
33,2025,f,e3,30,63.99695974569583
35,2025,f,e3,30,68.89489217048975
41,2025,f,e3,30,62.1522140500443
42,2025,f,e3,30,71.01521586041261
43,2025,f,e3,30,72.04465661439467
50,2025,f,e3,30,73.64714662976301
51,2025,f,e3,30,50.70066460849108
52,2025,f,e3,30,52.803054579227386
53,2025,f,e3,30,71.11586881176247
11,2030,f,e3,30,32.92522536580519
12,2030,f,e3,30,81.93681858685247
13,2030,f,e3,30,76.30194464538694
14,2030,f,e3,30,73.90403215632341
15,2030,f,e3,30,42.88819434194082
16,2030,f,e3,30,104.31530240922297
17,2030,f,e3,30,47.24889674259316
21,2030,f,e3,30,46.31497736108358
22,2030,f,e3,30,45.8294750019188
23,2030,f,e3,30,61.73808274983407
24,2030,f,e3,30,54.75738484545097
25,2030,f,e3,30,54.318411397356925
26,2030,f,e3,30,51.90609448302883
27,2030,f,e3,30,43.95399144658876
28,2030,f,e3,30,61.96392448687057
29,2030,f,e3,30,51.48307036052796
31,2030,f,e3,30,56.882257124943706
32,2030,f,e3,30,66.23901535190757
33,2030,f,e3,30,63.99695974569583
35,2030,f,e3,30,68.89489217048975
41,2030,f,e3,30,62.1522140500443
42,2030,f,e3,30,71.01521586041261
43,2030,f,e3,30,72.04465661439467
50,2030,f,e3,30,73.64714662976301
51,2030,f,e3,30,50.70066460849108
52,2030,f,e3,30,52.803054579227386
53,2030,f,e3,30,71.11586881176247
11,2035,f,e3,30,32.92522536580519
12,2035,f,e3,30,81.93681858685247
13,2035,f,e3,30,76.30194464538694
14,2035,f,e3,30,73.90403215632341
15,2035,f,e3,30,42.88819434194082
16,2035,f,e3,30,104.31530240922297
17,2035,f,e3,30,47.24889674259316
21,2035,f,e3,30,46.31497736108358
22,2035,f,e3,30,45.8294750019188
23,2035,f,e3,30,61.73808274983407
24,2035,f,e3,30,54.75738484545097
25,2035,f,e3,30,54.318411397356925
26,2035,f,e3,30,51.90609448302883
27,2035,f,e3,30,43.95399144658876
28,2035,f,e3,30,61.96392448687057
29,2035,f,e3,30,51.48307036052796
31,2035,f,e3,30,56.882257124943706
32,2035,f,e3,30,66.23901535190757
33,2035,f,e3,30,63.99695974569583
35,2035,f,e3,30,68.89489217048975
41,2035,f,e3,30,62.1522140500443
42,2035,f,e3,30,71.01521586041261
43,2035,f,e3,30,72.04465661439467
50,2035,f,e3,30,73.64714662976301
51,2035,f,e3,30,50.70066460849108
52,2035,f,e3,30,52.803054579227386
53,2035,f,e3,30,71.11586881176247
11,2040,f,e3,30,32.92522536580519
12,2040,f,e3,30,81.93681858685247
13,2040,f,e3,30,76.30194464538694
14,2040,f,e3,30,73.90403215632341
15,2040,f,e3,30,42.88819434194082
16,2040,f,e3,30,104.31530240922297
17,2040,f,e3,30,47.24889674259316
21,2040,f,e3,30,46.31497736108358
22,2040,f,e3,30,45.8294750019188
23,2040,f,e3,30,61.73808274983407
24,2040,f,e3,30,54.75738484545097
25,2040,f,e3,30,54.318411397356925
26,2040,f,e3,30,51.90609448302883
27,2040,f,e3,30,43.95399144658876
28,2040,f,e3,30,61.96392448687057
29,2040,f,e3,30,51.48307036052796
31,2040,f,e3,30,56.882257124943706
32,2040,f,e3,30,66.23901535190757
33,2040,f,e3,30,63.99695974569583
35,2040,f,e3,30,68.89489217048975
41,2040,f,e3,30,62.1522140500443
42,2040,f,e3,30,71.01521586041261
43,2040,f,e3,30,72.04465661439467
50,2040,f,e3,30,73.64714662976301
51,2040,f,e3,30,50.70066460849108
52,2040,f,e3,30,52.803054579227386
53,2040,f,e3,30,71.11586881176247
11,2045,f,e3,30,32.92522536580519
12,2045,f,e3,30,81.93681858685247
13,2045,f,e3,30,76.30194464538694
14,2045,f,e3,30,73.90403215632341
15,2045,f,e3,30,42.88819434194082
16,2045,f,e3,30,104.31530240922297
17,2045,f,e3,30,47.24889674259316
21,2045,f,e3,30,46.31497736108358
22,2045,f,e3,30,45.8294750019188
23,2045,f,e3,30,61.73808274983407
24,2045,f,e3,30,54.75738484545097
25,2045,f,e3,30,54.318411397356925
26,2045,f,e3,30,51.90609448302883
27,2045,f,e3,30,43.95399144658876
28,2045,f,e3,30,61.96392448687057
29,2045,f,e3,30,51.48307036052796
31,2045,f,e3,30,56.882257124943706
32,2045,f,e3,30,66.23901535190757
33,2045,f,e3,30,63.99695974569583
35,2045,f,e3,30,68.89489217048975
41,2045,f,e3,30,62.1522140500443
42,2045,f,e3,30,71.01521586041261
43,2045,f,e3,30,72.04465661439467
50,2045,f,e3,30,73.64714662976301
51,2045,f,e3,30,50.70066460849108
52,2045,f,e3,30,52.803054579227386
53,2045,f,e3,30,71.11586881176247
11,2050,f,e3,30,32.92522536580519
12,2050,f,e3,30,81.93681858685247
13,2050,f,e3,30,76.30194464538694
14,2050,f,e3,30,73.90403215632341
15,2050,f,e3,30,42.88819434194082
16,2050,f,e3,30,104.31530240922297
17,2050,f,e3,30,47.24889674259316
21,2050,f,e3,30,46.31497736108358
22,2050,f,e3,30,45.8294750019188
23,2050,f,e3,30,61.73808274983407
24,2050,f,e3,30,54.75738484545097
25,2050,f,e3,30,54.318411397356925
26,2050,f,e3,30,51.90609448302883
27,2050,f,e3,30,43.95399144658876
28,2050,f,e3,30,61.96392448687057
29,2050,f,e3,30,51.48307036052796
31,2050,f,e3,30,56.882257124943706
32,2050,f,e3,30,66.23901535190757
33,2050,f,e3,30,63.99695974569583
35,2050,f,e3,30,68.89489217048975
41,2050,f,e3,30,62.1522140500443
42,2050,f,e3,30,71.01521586041261
43,2050,f,e3,30,72.04465661439467
50,2050,f,e3,30,73.64714662976301
51,2050,f,e3,30,50.70066460849108
52,2050,f,e3,30,52.803054579227386
53,2050,f,e3,30,71.11586881176247
11,2055,f,e3,30,32.92522536580519
12,2055,f,e3,30,81.93681858685247
13,2055,f,e3,30,76.30194464538694
14,2055,f,e3,30,73.90403215632341
15,2055,f,e3,30,42.88819434194082
16,2055,f,e3,30,104.31530240922297
17,2055,f,e3,30,47.24889674259316
21,2055,f,e3,30,46.31497736108358
22,2055,f,e3,30,45.8294750019188
23,2055,f,e3,30,61.73808274983407
24,2055,f,e3,30,54.75738484545097
25,2055,f,e3,30,54.318411397356925
26,2055,f,e3,30,51.90609448302883
27,2055,f,e3,30,43.95399144658876
28,2055,f,e3,30,61.96392448687057
29,2055,f,e3,30,51.48307036052796
31,2055,f,e3,30,56.882257124943706
32,2055,f,e3,30,66.23901535190757
33,2055,f,e3,30,63.99695974569583
35,2055,f,e3,30,68.89489217048975
41,2055,f,e3,30,62.1522140500443
42,2055,f,e3,30,71.01521586041261
43,2055,f,e3,30,72.04465661439467
50,2055,f,e3,30,73.64714662976301
51,2055,f,e3,30,50.70066460849108
52,2055,f,e3,30,52.803054579227386
53,2055,f,e3,30,71.11586881176247
11,2010,f,e4,30,45.89291444667166
12,2010,f,e4,30,68.86447848511098
13,2010,f,e4,30,52.67747377923129
14,2010,f,e4,30,70.36389949013062
15,2010,f,e4,30,35.88343175514519
16,2010,f,e4,30,87.2507954454524
17,2010,f,e4,30,52.916389004705096
21,2010,f,e4,30,35.80258774909922
22,2010,f,e4,30,40.49891355316925
23,2010,f,e4,30,47.373553292931874
24,2010,f,e4,30,45.57252244064966
25,2010,f,e4,30,53.41532792487039
26,2010,f,e4,30,43.83019715960001
27,2010,f,e4,30,55.36384580860317
28,2010,f,e4,30,41.64162854117367
29,2010,f,e4,30,43.474304826351776
31,2010,f,e4,30,48.00862955350544
32,2010,f,e4,30,54.99748461359174
33,2010,f,e4,30,51.28311812662654
35,2010,f,e4,30,58.984050353651114
41,2010,f,e4,30,54.81449785471685
42,2010,f,e4,30,55.19068825540815
43,2010,f,e4,30,58.78781416731257
50,2010,f,e4,30,58.06883187954867
51,2010,f,e4,30,44.31784215337796
52,2010,f,e4,30,47.51565630867948
53,2010,f,e4,30,64.30440985666316
11,2015,f,e4,30,47.99087624994808
12,2015,f,e4,30,64.84738390681282
13,2015,f,e4,30,51.97821527773708
14,2015,f,e4,30,70.36389949013062
15,2015,f,e4,30,34.773634896738635
16,2015,f,e4,30,81.51061153456737
17,2015,f,e4,30,52.080867073051856
21,2015,f,e4,30,34.490451025310236
22,2015,f,e4,30,40.73574930494217
23,2015,f,e4,30,47.08987932111791
24,2015,f,e4,30,45.85040367504386
25,2015,f,e4,30,53.41532792487039
26,2015,f,e4,30,46.15061936216707
27,2015,f,e4,30,52.08963987368577
28,2015,f,e4,30,41.165724214988835
29,2015,f,e4,30,42.679043152699
31,2015,f,e4,30,50.23419516194609
32,2015,f,e4,30,59.330619764965626
33,2015,f,e4,30,56.44368347270215
35,2015,f,e4,30,62.181980794511716
41,2015,f,e4,30,57.733613125086386
42,2015,f,e4,30,60.85127166621924
43,2015,f,e4,30,65.27737806889903
50,2015,f,e4,30,58.06883187954867
51,2015,f,e4,30,44.31784215337796
52,2015,f,e4,30,52.928832343845485
53,2015,f,e4,30,65.05213555267086
11,2020,f,e4,30,44.05719786880479
12,2020,f,e4,30,54.230776807024895
13,2020,f,e4,30,47.083405767277526
14,2020,f,e4,30,70.36389949013062
15,2020,f,e4,30,31.629210464586727
16,2020,f,e4,30,70.03024371279733
17,2020,f,e4,30,48.46027203588782
21,2020,f,e4,30,31.30383326753701
22,2020,f,e4,30,38.36739178721298
23,2020,f,e4,30,43.68579165935034
24,2020,f,e4,30,41.126422690342366
25,2020,f,e4,30,51.88040470863848
26,2020,f,e4,30,41.50977495703296
27,2020,f,e4,30,48.51777885377589
28,2020,f,e4,30,37.3584896055101
29,2020,f,e4,30,40.29325813174067
31,2020,f,e4,30,47.05481572131659
32,2020,f,e4,30,55.9974388792934
33,2020,f,e4,30,49.02537078771844
35,2020,f,e4,30,55.07546870371038
41,2020,f,e4,30,53.19276714895599
42,2020,f,e4,30,61.205058129394935
43,2020,f,e4,30,59.16955322034707
50,2020,f,e4,30,58.06883187954867
51,2020,f,e4,30,44.31784215337796
52,2020,f,e4,30,48.11712031258682
53,2020,f,e4,30,55.33170150457062
11,2025,f,e4,30,44.05719786880479
12,2025,f,e4,30,54.230776807024895
13,2025,f,e4,30,47.083405767277526
14,2025,f,e4,30,70.36389949013062
15,2025,f,e4,30,31.629210464586727
16,2025,f,e4,30,70.03024371279733
17,2025,f,e4,30,48.46027203588782
21,2025,f,e4,30,31.30383326753701
22,2025,f,e4,30,38.36739178721298
23,2025,f,e4,30,43.68579165935034
24,2025,f,e4,30,41.126422690342366
25,2025,f,e4,30,51.88040470863848
26,2025,f,e4,30,41.50977495703296
27,2025,f,e4,30,48.51777885377589
28,2025,f,e4,30,37.3584896055101
29,2025,f,e4,30,40.29325813174067
31,2025,f,e4,30,47.05481572131659
32,2025,f,e4,30,55.9974388792934
33,2025,f,e4,30,49.02537078771844
35,2025,f,e4,30,55.07546870371038
41,2025,f,e4,30,53.19276714895599
42,2025,f,e4,30,61.205058129394935
43,2025,f,e4,30,59.16955322034707
50,2025,f,e4,30,58.06883187954867
51,2025,f,e4,30,44.31784215337796
52,2025,f,e4,30,48.11712031258682
53,2025,f,e4,30,55.33170150457062
11,2030,f,e4,30,44.05719786880479
12,2030,f,e4,30,54.230776807024895
13,2030,f,e4,30,47.083405767277526
14,2030,f,e4,30,70.36389949013062
15,2030,f,e4,30,31.629210464586727
16,2030,f,e4,30,70.03024371279733
17,2030,f,e4,30,48.46027203588782
21,2030,f,e4,30,31.30383326753701
22,2030,f,e4,30,38.36739178721298
23,2030,f,e4,30,43.68579165935034
24,2030,f,e4,30,41.126422690342366
25,2030,f,e4,30,51.88040470863848
26,2030,f,e4,30,41.50977495703296
27,2030,f,e4,30,48.51777885377589
28,2030,f,e4,30,37.3584896055101
29,2030,f,e4,30,40.29325813174067
31,2030,f,e4,30,47.05481572131659
32,2030,f,e4,30,55.9974388792934
33,2030,f,e4,30,49.02537078771844
35,2030,f,e4,30,55.07546870371038
41,2030,f,e4,30,53.19276714895599
42,2030,f,e4,30,61.205058129394935
43,2030,f,e4,30,59.16955322034707
50,2030,f,e4,30,58.06883187954867
51,2030,f,e4,30,44.31784215337796
52,2030,f,e4,30,48.11712031258682
53,2030,f,e4,30,55.33170150457062
11,2035,f,e4,30,44.05719786880479
12,2035,f,e4,30,54.230776807024895
13,2035,f,e4,30,47.083405767277526
14,2035,f,e4,30,70.36389949013062
15,2035,f,e4,30,31.629210464586727
16,2035,f,e4,30,70.03024371279733
17,2035,f,e4,30,48.46027203588782
21,2035,f,e4,30,31.30383326753701
22,2035,f,e4,30,38.36739178721298
23,2035,f,e4,30,43.68579165935034
24,2035,f,e4,30,41.126422690342366
25,2035,f,e4,30,51.88040470863848
26,2035,f,e4,30,41.50977495703296
27,2035,f,e4,30,48.51777885377589
28,2035,f,e4,30,37.3584896055101
29,2035,f,e4,30,40.29325813174067
31,2035,f,e4,30,47.05481572131659
32,2035,f,e4,30,55.9974388792934
33,2035,f,e4,30,49.02537078771844
35,2035,f,e4,30,55.07546870371038
41,2035,f,e4,30,53.19276714895599
42,2035,f,e4,30,61.205058129394935
43,2035,f,e4,30,59.16955322034707
50,2035,f,e4,30,58.06883187954867
51,2035,f,e4,30,44.31784215337796
52,2035,f,e4,30,48.11712031258682
53,2035,f,e4,30,55.33170150457062
11,2040,f,e4,30,44.05719786880479
12,2040,f,e4,30,54.230776807024895
13,2040,f,e4,30,47.083405767277526
14,2040,f,e4,30,70.36389949013062
15,2040,f,e4,30,31.629210464586727
16,2040,f,e4,30,70.03024371279733
17,2040,f,e4,30,48.46027203588782
21,2040,f,e4,30,31.30383326753701
22,2040,f,e4,30,38.36739178721298
23,2040,f,e4,30,43.68579165935034
24,2040,f,e4,30,41.126422690342366
25,2040,f,e4,30,51.88040470863848
26,2040,f,e4,30,41.50977495703296
27,2040,f,e4,30,48.51777885377589
28,2040,f,e4,30,37.3584896055101
29,2040,f,e4,30,40.29325813174067
31,2040,f,e4,30,47.05481572131659
32,2040,f,e4,30,55.9974388792934
33,2040,f,e4,30,49.02537078771844
35,2040,f,e4,30,55.07546870371038
41,2040,f,e4,30,53.19276714895599
42,2040,f,e4,30,61.205058129394935
43,2040,f,e4,30,59.16955322034707
50,2040,f,e4,30,58.06883187954867
51,2040,f,e4,30,44.31784215337796
52,2040,f,e4,30,48.11712031258682
53,2040,f,e4,30,55.33170150457062
11,2045,f,e4,30,44.05719786880479
12,2045,f,e4,30,54.230776807024895
13,2045,f,e4,30,47.083405767277526
14,2045,f,e4,30,70.36389949013062
15,2045,f,e4,30,31.629210464586727
16,2045,f,e4,30,70.03024371279733
17,2045,f,e4,30,48.46027203588782
21,2045,f,e4,30,31.30383326753701
22,2045,f,e4,30,38.36739178721298
23,2045,f,e4,30,43.68579165935034
24,2045,f,e4,30,41.126422690342366
25,2045,f,e4,30,51.88040470863848
26,2045,f,e4,30,41.50977495703296
27,2045,f,e4,30,48.51777885377589
28,2045,f,e4,30,37.3584896055101
29,2045,f,e4,30,40.29325813174067
31,2045,f,e4,30,47.05481572131659
32,2045,f,e4,30,55.9974388792934
33,2045,f,e4,30,49.02537078771844
35,2045,f,e4,30,55.07546870371038
41,2045,f,e4,30,53.19276714895599
42,2045,f,e4,30,61.205058129394935
43,2045,f,e4,30,59.16955322034707
50,2045,f,e4,30,58.06883187954867
51,2045,f,e4,30,44.31784215337796
52,2045,f,e4,30,48.11712031258682
53,2045,f,e4,30,55.33170150457062
11,2050,f,e4,30,44.05719786880479
12,2050,f,e4,30,54.230776807024895
13,2050,f,e4,30,47.083405767277526
14,2050,f,e4,30,70.36389949013062
15,2050,f,e4,30,31.629210464586727
16,2050,f,e4,30,70.03024371279733
17,2050,f,e4,30,48.46027203588782
21,2050,f,e4,30,31.30383326753701
22,2050,f,e4,30,38.36739178721298
23,2050,f,e4,30,43.68579165935034
24,2050,f,e4,30,41.126422690342366
25,2050,f,e4,30,51.88040470863848
26,2050,f,e4,30,41.50977495703296
27,2050,f,e4,30,48.51777885377589
28,2050,f,e4,30,37.3584896055101
29,2050,f,e4,30,40.29325813174067
31,2050,f,e4,30,47.05481572131659
32,2050,f,e4,30,55.9974388792934
33,2050,f,e4,30,49.02537078771844
35,2050,f,e4,30,55.07546870371038
41,2050,f,e4,30,53.19276714895599
42,2050,f,e4,30,61.205058129394935
43,2050,f,e4,30,59.16955322034707
50,2050,f,e4,30,58.06883187954867
51,2050,f,e4,30,44.31784215337796
52,2050,f,e4,30,48.11712031258682
53,2050,f,e4,30,55.33170150457062
11,2055,f,e4,30,44.05719786880479
12,2055,f,e4,30,54.230776807024895
13,2055,f,e4,30,47.083405767277526
14,2055,f,e4,30,70.36389949013062
15,2055,f,e4,30,31.629210464586727
16,2055,f,e4,30,70.03024371279733
17,2055,f,e4,30,48.46027203588782
21,2055,f,e4,30,31.30383326753701
22,2055,f,e4,30,38.36739178721298
23,2055,f,e4,30,43.68579165935034
24,2055,f,e4,30,41.126422690342366
25,2055,f,e4,30,51.88040470863848
26,2055,f,e4,30,41.50977495703296
27,2055,f,e4,30,48.51777885377589
28,2055,f,e4,30,37.3584896055101
29,2055,f,e4,30,40.29325813174067
31,2055,f,e4,30,47.05481572131659
32,2055,f,e4,30,55.9974388792934
33,2055,f,e4,30,49.02537078771844
35,2055,f,e4,30,55.07546870371038
41,2055,f,e4,30,53.19276714895599
42,2055,f,e4,30,61.205058129394935
43,2055,f,e4,30,59.16955322034707
50,2055,f,e4,30,58.06883187954867
51,2055,f,e4,30,44.31784215337796
52,2055,f,e4,30,48.11712031258682
53,2055,f,e4,30,55.33170150457062
11,2010,f,e5,30,52.77762080020146
12,2010,f,e5,30,49.11062201114568
13,2010,f,e5,30,49.908389546401196
14,2010,f,e5,30,60.836183901303905
15,2010,f,e5,30,43.46460431113699
16,2010,f,e5,30,45.78026564597252
17,2010,f,e5,30,48.830918370277786
21,2010,f,e5,30,46.67421633496309
22,2010,f,e5,30,50.54085243144236
23,2010,f,e5,30,51.60457161853909
24,2010,f,e5,30,49.26326548568178
25,2010,f,e5,30,58.94567728581022
26,2010,f,e5,30,49.91664266026507
27,2010,f,e5,30,52.49607859084049
28,2010,f,e5,30,50.54454467400832
29,2010,f,e5,30,49.18972078502415
31,2010,f,e5,30,55.18469149412586
32,2010,f,e5,30,59.7802352063481
33,2010,f,e5,30,54.78737819849605
35,2010,f,e5,30,60.99512922543427
41,2010,f,e5,30,63.70681622220374
42,2010,f,e5,30,57.151036301229794
43,2010,f,e5,30,57.85450797737253
50,2010,f,e5,30,53.56687499966585
51,2010,f,e5,30,55.48023125501709
52,2010,f,e5,30,55.95149908459285
53,2010,f,e5,30,67.86473168641722
11,2015,f,e5,30,55.1903120367821
12,2015,f,e5,30,46.245835727162174
13,2015,f,e5,30,49.24588880021004
14,2015,f,e5,30,60.836183901303905
15,2015,f,e5,30,42.120338198421415
16,2015,f,e5,30,42.76840606400064
17,2015,f,e5,30,48.05990386969445
21,2015,f,e5,30,44.963642961430416
22,2015,f,e5,30,50.8364129719771
23,2015,f,e5,30,51.29556220764963
24,2015,f,e5,30,49.56365125083837
25,2015,f,e5,30,58.94567728581022
26,2015,f,e5,30,52.559288448161446
27,2015,f,e5,30,49.39147179245744
28,2015,f,e5,30,49.966892734876794
29,2015,f,e5,30,48.28990881944445
31,2015,f,e5,30,57.742922225641635
32,2015,f,e5,30,64.49019313169676
33,2015,f,e5,30,60.30057348891074
35,2015,f,e5,30,64.30209406295782
41,2015,f,e5,30,67.09948690859329
42,2015,f,e5,30,63.012681050073866
43,2015,f,e5,30,64.24104457227729
50,2015,f,e5,30,53.56687499966585
51,2015,f,e5,30,55.48023125501709
52,2015,f,e5,30,62.325720499293304
53,2015,f,e5,30,68.65385647346858
11,2020,f,e5,30,50.6665159681934
12,2020,f,e5,30,38.674614833777234
13,2020,f,e5,30,44.60838357687188
14,2020,f,e5,30,60.836183901303905
15,2020,f,e5,30,38.31158421239394
16,2020,f,e5,30,36.74468690005689
17,2020,f,e5,30,44.71884103383334
21,2020,f,e5,30,40.80939333999391
22,2020,f,e5,30,47.8808075666296
23,2020,f,e5,30,47.587449276976166
24,2020,f,e5,30,44.45709324317624
25,2020,f,e5,30,57.25183598449383
26,2020,f,e5,30,47.273996872368684
27,2020,f,e5,30,46.00462801240321
28,2020,f,e5,30,45.34567722182461
29,2020,f,e5,30,45.59047292270531
31,2020,f,e5,30,54.08830689490481
32,2020,f,e5,30,60.86714857373625
33,2020,f,e5,30,52.37535525893962
35,2020,f,e5,30,56.9532833129055
41,2020,f,e5,30,61.82199917420954
42,2020,f,e5,30,63.379033846876624
43,2020,f,e5,30,58.23018660060222
50,2020,f,e5,30,53.56687499966585
51,2020,f,e5,30,55.48023125501709
52,2020,f,e5,30,56.659745908448464
53,2020,f,e5,30,58.395234241800864
11,2025,f,e5,30,50.6665159681934
12,2025,f,e5,30,38.674614833777234
13,2025,f,e5,30,44.60838357687188
14,2025,f,e5,30,60.836183901303905
15,2025,f,e5,30,38.31158421239394
16,2025,f,e5,30,36.74468690005689
17,2025,f,e5,30,44.71884103383334
21,2025,f,e5,30,40.80939333999391
22,2025,f,e5,30,47.8808075666296
23,2025,f,e5,30,47.587449276976166
24,2025,f,e5,30,44.45709324317624
25,2025,f,e5,30,57.25183598449383
26,2025,f,e5,30,47.273996872368684
27,2025,f,e5,30,46.00462801240321
28,2025,f,e5,30,45.34567722182461
29,2025,f,e5,30,45.59047292270531
31,2025,f,e5,30,54.08830689490481
32,2025,f,e5,30,60.86714857373625
33,2025,f,e5,30,52.37535525893962
35,2025,f,e5,30,56.9532833129055
41,2025,f,e5,30,61.82199917420954
42,2025,f,e5,30,63.379033846876624
43,2025,f,e5,30,58.23018660060222
50,2025,f,e5,30,53.56687499966585
51,2025,f,e5,30,55.48023125501709
52,2025,f,e5,30,56.659745908448464
53,2025,f,e5,30,58.395234241800864
11,2030,f,e5,30,50.6665159681934
12,2030,f,e5,30,38.674614833777234
13,2030,f,e5,30,44.60838357687188
14,2030,f,e5,30,60.836183901303905
15,2030,f,e5,30,38.31158421239394
16,2030,f,e5,30,36.74468690005689
17,2030,f,e5,30,44.71884103383334
21,2030,f,e5,30,40.80939333999391
22,2030,f,e5,30,47.8808075666296
23,2030,f,e5,30,47.587449276976166
24,2030,f,e5,30,44.45709324317624
25,2030,f,e5,30,57.25183598449383
26,2030,f,e5,30,47.273996872368684
27,2030,f,e5,30,46.00462801240321
28,2030,f,e5,30,45.34567722182461
29,2030,f,e5,30,45.59047292270531
31,2030,f,e5,30,54.08830689490481
32,2030,f,e5,30,60.86714857373625
33,2030,f,e5,30,52.37535525893962
35,2030,f,e5,30,56.9532833129055
41,2030,f,e5,30,61.82199917420954
42,2030,f,e5,30,63.379033846876624
43,2030,f,e5,30,58.23018660060222
50,2030,f,e5,30,53.56687499966585
51,2030,f,e5,30,55.48023125501709
52,2030,f,e5,30,56.659745908448464
53,2030,f,e5,30,58.395234241800864
11,2035,f,e5,30,50.6665159681934
12,2035,f,e5,30,38.674614833777234
13,2035,f,e5,30,44.60838357687188
14,2035,f,e5,30,60.836183901303905
15,2035,f,e5,30,38.31158421239394
16,2035,f,e5,30,36.74468690005689
17,2035,f,e5,30,44.71884103383334
21,2035,f,e5,30,40.80939333999391
22,2035,f,e5,30,47.8808075666296
23,2035,f,e5,30,47.587449276976166
24,2035,f,e5,30,44.45709324317624
